recall_id,organization,product_name,issue,category,updated_at,data_received_at,issue_category
66346,Transport Canada,Car recalled by BMW,Seats And Restraints,"Car, Vehicles - SUV",2020-04-23,2024-05-30 18:48:21.101899,Vehicles
67267,Transport Canada,Car recalled by MERCEDES-BENZ,Airbag,Car,2020-04-23,2024-05-30 18:48:21.101899,Vehicles
63255,Health Canada,,,Tools and accessories,2020-04-23,2024-05-30 18:48:21.101899,Consumer product
63498,Canadian Food Inspection Agency,,,,2020-04-21,2024-05-30 18:48:21.101899,Food
63358,Health Canada,,Product safety,Drugs,2020-04-21,2024-05-30 18:48:21.101899,Health products
63355,Health Canada,,Medical devices,Medical devices,2020-04-21,2024-05-30 18:48:21.101899,Health products
63340,Health Canada,,Chemical hazard,Specialized products,2020-04-21,2024-05-30 18:48:21.101899,Consumer products
66308,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Visual System,"Light Truck & Van, Vehicles - SUV",2020-04-21,2024-05-30 18:48:21.101899,Vehicles
66301,Transport Canada,Heavy Trailer recalled by TREMCAR,Brakes,Heavy Trailer,2020-04-21,2024-05-30 18:48:21.101899,Vehicles
66384,Transport Canada,Light Truck & Van recalled by MERCEDES-BENZ,Steering,Light Truck & Van,2020-04-21,2024-05-30 18:48:21.101899,Vehicles
66383,Transport Canada,Light Truck & Van recalled by MERCEDES-BENZ,Structure,Light Truck & Van,2020-04-21,2024-05-30 18:48:21.101899,Vehicles
66382,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Electrical,School Bus,2020-04-20,2024-05-30 18:48:21.101899,Vehicles
63337,Health Canada,,,Chemicals,2020-04-20,2024-05-30 18:48:21.101899,Consumer products
66318,Transport Canada,Light Truck & Van recalled by FORD,Powertrain,Light Truck & Van,2020-04-20,2024-05-30 18:48:21.101899,Vehicles
63331,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63321,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63328,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63327,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63312,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63320,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63323,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63322,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63319,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63325,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63326,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63324,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63329,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63330,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63332,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63306,Health Canada,,Chemical hazard,Chemicals,2020-04-17,2024-05-30 18:48:21.101899,Consumer products
63315,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63314,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63310,Health Canada,,Product safety,Biologic or vaccine,2020-04-17,2024-05-30 18:48:21.101899,Health products
63309,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63308,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63307,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
66323,Transport Canada,Truck - Med. & H.D. recalled by LES MODIFICATIONS DE CAMIONS TARDIF & FILS INC.,Label,Truck - Med. & H.D.,2020-04-17,2024-05-30 18:48:21.101899,Vehicles
63316,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63336,Health Canada,,COVID,Drugs,2020-04-17,2024-05-30 18:48:21.101899,Health products
63335,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63334,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63333,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63313,Health Canada,,Medical devices,Medical devices,2020-04-17,2024-05-30 18:48:21.101899,Health products
63297,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
66316,Transport Canada,Motorcycle recalled by YAMAHA,Engine,Motorcycle,2020-04-16,2024-05-30 18:48:21.101899,Vehicles
63305,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63292,Health Canada,,,Chemicals,2020-04-16,2024-05-30 18:48:21.101899,Consumer products
63293,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63295,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63296,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63294,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63298,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63304,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63300,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63301,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63302,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63303,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63299,Health Canada,,Medical devices,Medical devices,2020-04-16,2024-05-30 18:48:21.101899,Health products
63284,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63279,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63276,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63278,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
66431,Transport Canada,Equipment recalled by ALTEC INDUSTRIES,Other,Equipment,2020-04-15,2024-05-30 18:48:21.101899,Vehicles
66896,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Visual System,Truck - Med. & H.D.,2020-04-15,2024-05-30 18:48:21.101899,Vehicles
63277,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
66402,Transport Canada,Light Truck & Van recalled by MERCEDES-BENZ,Engine,Light Truck & Van,2020-04-15,2024-05-30 18:48:21.101899,Vehicles
63285,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63281,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63280,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63289,Health Canada,,Medical devices,Medical devices,2020-04-15,2024-05-30 18:48:21.101899,Health products
63282,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63339,Health Canada,,Product safety,Drugs,2020-04-15,2024-05-30 18:48:21.101899,Health products
63496,Canadian Food Inspection Agency,,Listeria,,2020-04-15,2024-05-30 18:48:21.101899,Food
63290,Health Canada,,Medical devices,Medical devices,2020-04-15,2024-05-30 18:48:21.101899,Health products
63291,Health Canada,,COVID,Drugs,2020-04-15,2024-05-30 18:48:21.101899,Health products
63287,Health Canada,,Medical devices,Medical devices,2020-04-15,2024-05-30 18:48:21.101899,Health products
63288,Health Canada,,Medical devices,Medical devices,2020-04-15,2024-05-30 18:48:21.101899,Health products
63286,Health Canada,,Medical devices,Medical devices,2020-04-15,2024-05-30 18:48:21.101899,Health products
63283,Health Canada,,Medical devices,Medical device,2020-04-15,2024-05-30 18:48:21.101899,Health product
63317,Health Canada,,Product safety,Drugs,2020-04-15,2024-05-30 18:48:21.101899,Health products
63275,Health Canada,,"COVID, Product safety",Medical device,2020-04-14,2024-05-30 18:48:21.101899,Health product
63497,Canadian Food Inspection Agency,,"Sulphites, Milk",,2020-04-14,2024-05-30 18:48:21.101899,Food
66444,Transport Canada,Car recalled by HYUNDAI,Label,Car,2020-04-14,2024-05-30 18:48:21.101899,Vehicles
63257,Health Canada,,Chemical hazard,Chemicals,2020-04-14,2024-05-30 18:48:21.101899,Consumer product
63264,Health Canada,,,Tools and accessories,2020-04-09,2024-05-30 18:48:21.101899,Consumer product
63495,Canadian Food Inspection Agency,,Milk,,2020-04-09,2024-05-30 18:48:21.101899,Food
63270,Health Canada,,,"Household items, Consumer products - Clothing and accessories",2020-04-08,2024-05-30 18:48:21.101899,Consumer products
63243,Health Canada,,,Household items,2020-04-08,2024-05-30 18:48:21.101899,Consumer product
63271,Health Canada,,"COVID, Medical devices",Medical device,2020-04-08,2024-05-30 18:48:21.101899,Health product
63272,Health Canada,,"COVID, Medical devices",Medical device,2020-04-08,2024-05-30 18:48:21.101899,Health product
63311,Health Canada,,Product safety,Drugs,2020-04-07,2024-05-30 18:48:21.101899,Health products
66414,Transport Canada,Car recalled by MERCEDES-BENZ,Electrical,"Car, Vehicles - SUV",2020-04-06,2024-05-30 18:48:21.101899,Vehicles
63267,Health Canada,,Labelling and packaging,Cannabis,2020-04-06,2024-05-30 18:48:21.101899,Consumer product
63494,Canadian Food Inspection Agency,,Listeria,,2020-04-05,2024-05-30 18:48:21.101899,Food
66333,Transport Canada,SUV recalled by LAND ROVER,Structure,SUV,2020-04-03,2024-05-30 18:48:21.101899,Vehicles
66332,Transport Canada,Car recalled by GENERAL MOTORS,Structure,Car,2020-04-03,2024-05-30 18:48:21.101899,Vehicles
63261,Health Canada,,,Toys and games,2020-04-02,2024-05-30 18:48:21.101899,Consumer product
63274,Health Canada,,Product safety,Drugs,2020-04-02,2024-05-30 18:48:21.101899,Health product
63268,Health Canada,,COVID,Drugs,2020-04-02,2024-05-30 18:48:21.101899,Health product
66420,Transport Canada,SUV recalled by MAZDA,Lights And Instruments,SUV,2020-04-02,2024-05-30 18:48:21.101899,Vehicles
63260,Health Canada,,,Clothing and accessories,2020-04-01,2024-05-30 18:48:21.101899,Consumer products
63262,Health Canada,,,Drugs,2020-03-31,2024-05-30 18:48:21.101899,Health product
63269,Health Canada,,Product safety,Natural health products,2020-03-31,2024-05-30 18:48:21.101899,Health product
63263,Health Canada,,Product safety,Drugs,2020-03-31,2024-05-30 18:48:21.101899,Health product
63248,Health Canada,,COVID,"Natural health products, Health product - Medical device",2020-03-31,2024-05-30 18:48:21.101899,Health product
63266,Health Canada,,Product safety,Drugs,2020-03-30,2024-05-30 18:48:21.101899,Health product
63259,Health Canada,,COVID,Drugs,2020-03-30,2024-05-30 18:48:21.101899,Health product
66352,Transport Canada,Motorcycle recalled by BMW,Suspension,Motorcycle,2020-03-27,2024-05-30 18:48:21.101899,Vehicles
63493,Canadian Food Inspection Agency,,Milk,,2020-03-27,2024-05-30 18:48:21.101899,Food
63492,Canadian Food Inspection Agency,,"Egg, Milk",,2020-03-27,2024-05-30 18:48:21.101899,Food
66393,Transport Canada,SUV recalled by BMW,Structure,SUV,2020-03-27,2024-05-30 18:48:21.101899,Vehicles
66363,Transport Canada,Minibike/ Moped /Scooter recalled by BMW,Lights And Instruments,"Minibike/ Moped /Scooter, Vehicles - Motorcycle",2020-03-27,2024-05-30 18:48:21.101899,Vehicles
66338,Transport Canada,SUV recalled by BENTLEY,Seats And Restraints,SUV,2020-03-27,2024-05-30 18:48:21.101899,Vehicles
66390,Transport Canada,Truck - Med. & H.D. recalled by FORD,Powertrain,Truck - Med. & H.D.,2020-03-27,2024-05-30 18:48:21.101899,Vehicles
63258,Health Canada,,COVID,"Natural health products, Health product - Medical device",2020-03-27,2024-05-30 18:48:21.101899,Health product
63256,Health Canada,,,Household items,2020-03-27,2024-05-30 18:48:21.101899,Consumer product
66372,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Brakes,Truck - Med. & H.D.,2020-03-27,2024-05-30 18:48:21.101899,Vehicles
63489,Canadian Food Inspection Agency,,Listeria,,2020-03-26,2024-05-30 18:48:21.101899,Food
63253,Health Canada,,,Chemicals,2020-03-25,2024-05-30 18:48:21.101899,Consumer product
66369,Transport Canada,Car recalled by VOLKSWAGEN,Brakes,Car,2020-03-25,2024-05-30 18:48:21.101899,Vehicles
66337,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Powertrain,Motorhome,2020-03-25,2024-05-30 18:48:21.101899,Vehicles
66359,Transport Canada,Car recalled by VOLKSWAGEN,Steering,Car,2020-03-25,2024-05-30 18:48:21.101899,Vehicles
66344,Transport Canada,Heavy Trailer recalled by MARCA TRAILER,Structure,Heavy Trailer,2020-03-25,2024-05-30 18:48:21.101899,Vehicles
63488,Canadian Food Inspection Agency,,Listeria,,2020-03-24,2024-05-30 18:48:21.101899,Food
63490,Canadian Food Inspection Agency,,,Other,2020-03-24,2024-05-30 18:48:21.101899,Food
66343,Transport Canada,Motorhome recalled by NEWMAR,Brakes,Motorhome,2020-03-23,2024-05-30 18:48:21.101899,Vehicles
63250,Health Canada,,,,2020-03-23,2024-05-30 18:48:21.101899,Consumer product
66356,Transport Canada,Motorhome recalled by WINNEBAGO INDUSTRIES,Brakes,Motorhome,2020-03-23,2024-05-30 18:48:21.101899,Vehicles
63254,Health Canada,,Electrical hazard,Electronics,2020-03-23,2024-05-30 18:48:21.101899,Consumer product
63265,Health Canada,,Product safety,Drugs,2020-03-23,2024-05-30 18:48:21.101899,Health product
63487,Canadian Food Inspection Agency,,Milk,,2020-03-20,2024-05-30 18:48:21.101899,Food
63486,Canadian Food Inspection Agency,,Milk,,2020-03-20,2024-05-30 18:48:21.101899,Food
63485,Canadian Food Inspection Agency,,Milk,,2020-03-20,2024-05-30 18:48:21.101899,Food
66348,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Brakes,Motorhome,2020-03-20,2024-05-30 18:48:21.101899,Vehicles
66349,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Powertrain,Motorhome,2020-03-20,2024-05-30 18:48:21.101899,Vehicles
63252,Health Canada,,"Product safety, COVID",Drugs,2020-03-20,2024-05-30 18:48:21.101899,Health product
63215,Health Canada,,,Toys and games,2020-03-19,2024-05-30 18:48:21.101899,Consumer product
63249,Health Canada,,,Natural health products,2020-03-19,2024-05-30 18:48:21.101899,Health product
63241,Health Canada,,Laceration hazard,Household items,2020-03-19,2024-05-30 18:48:21.101899,Consumer product
63199,Health Canada,,,Tools and accessories,2020-03-19,2024-05-30 18:48:21.101899,Consumer product
63483,Canadian Food Inspection Agency,,"Crustacean and shellfish, Fish, Milk, Wheat",,2020-03-19,2024-05-30 18:48:21.101899,Food
63484,Canadian Food Inspection Agency,,Soy,,2020-03-19,2024-05-30 18:48:21.101899,Food
63246,Health Canada,,,Household items,2020-03-19,2024-05-30 18:48:21.101899,Consumer products
66365,Transport Canada,SUV recalled by LAND ROVER,Lights And Instruments,SUV,2020-03-18,2024-05-30 18:48:21.101899,Vehicles
63481,Canadian Food Inspection Agency,,Salmonella,,2020-03-18,2024-05-30 18:48:21.101899,Food
63251,Health Canada,,Product safety,Drugs,2020-03-18,2024-05-30 18:48:21.101899,Health product
66364,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Structure,Light Truck & Van,2020-03-18,2024-05-30 18:48:21.101899,Vehicles
63247,Health Canada,,Fire hazard,Household items,2020-03-18,2024-05-30 18:48:21.101899,Consumer product
68091,Transport Canada,Motorcycle recalled by BMW,Other,Motorcycle,2020-03-18,2024-05-30 18:48:21.101899,Vehicles
63198,Health Canada,,Chemical hazard,Chemicals,2020-03-17,2024-05-30 18:48:21.101899,Consumer product
66447,Transport Canada,Car recalled by TOYOTA,Airbag,Car,2020-03-17,2024-05-30 18:48:21.101899,Vehicles
63318,Health Canada,,Product safety,Drugs,2020-03-16,2024-05-30 18:48:21.101899,Health products
63244,Health Canada,,,Drugs,2020-03-15,2024-05-30 18:48:21.101899,Health product
63480,Canadian Food Inspection Agency,,Salmonella,,2020-03-14,2024-05-30 18:48:21.101899,Food
63231,Health Canada,,Medical devices,Medical device,2020-03-13,2024-05-30 18:48:21.101899,Health product
